code_commune_INSEE,nom_commune_postal,code_postal,libelle_acheminement,ligne_5,latitude,longitude,code_commune,article,nom_commune,nom_commune_complet,code_departement,nom_departement,code_region,nom_region
54543,VALLOIS,54830,VALLOIS,,48.4603393172,6.54530816916,543,,Vallois,Vallois,54,Meurthe-et-Moselle,44,Grand Est
54544,VANDELAINVILLE,54890,VANDELAINVILLE,,49.0292238077,5.98234979094,544,,Vandelainville,Vandelainville,54,Meurthe-et-Moselle,44,Grand Est
54545,VANDELEVILLE,54115,VANDELEVILLE,,48.4246792766,5.99150166147,545,,Vandeléville,Vandeléville,54,Meurthe-et-Moselle,44,Grand Est
54546,VANDIERES,54121,VANDIERES,,48.9590505792,6.02020912664,546,,Vandières,Vandières,54,Meurthe-et-Moselle,44,Grand Est
54547,VANDOEUVRE LES NANCY,54500,VANDOEUVRE LES NANCY,,48.6579999356,6.16531229307,547,,Vandœuvre-lès-Nancy,Vandœuvre-lès-Nancy,54,Meurthe-et-Moselle,44,Grand Est
54548,VANNES LE CHATEL,54112,VANNES LE CHATEL,,48.5715031888,5.78490409682,548,,Vannes-le-Châtel,Vannes-le-Châtel,54,Meurthe-et-Moselle,44,Grand Est
54549,VARANGEVILLE,54110,VARANGEVILLE,,48.6416869467,6.32137950944,549,,Varangéville,Varangéville,54,Meurthe-et-Moselle,44,Grand Est
54550,VATHIMENIL,54122,VATHIMENIL,,48.5048003013,6.61472207285,550,,Vathiménil,Vathiménil,54,Meurthe-et-Moselle,44,Grand Est
54551,VAUCOURT,54370,VAUCOURT,,48.6653978067,6.68626626794,551,,Vaucourt,Vaucourt,54,Meurthe-et-Moselle,44,Grand Est
54552,VAUDEMONT,54330,VAUDEMONT,,48.4212219796,6.05835186507,552,,Vaudémont,Vaudémont,54,Meurthe-et-Moselle,44,Grand Est
54553,VAUDEVILLE,54740,VAUDEVILLE,,48.4549633063,6.20876642137,553,,Vaudeville,Vaudeville,54,Meurthe-et-Moselle,44,Grand Est
54554,VAUDIGNY,54740,VAUDIGNY,,48.4379021324,6.20530783653,554,,Vaudigny,Vaudigny,54,Meurthe-et-Moselle,44,Grand Est
54555,VAXAINVILLE,54120,VAXAINVILLE,,48.5200456427,6.75581373849,555,,Vaxainville,Vaxainville,54,Meurthe-et-Moselle,44,Grand Est
54556,VEHO,54450,VEHO,,48.6033575468,6.70883858627,556,,Vého,Vého,54,Meurthe-et-Moselle,44,Grand Est
54557,VELAINE EN HAYE,54840,VELAINE EN HAYE,,48.6991910373,6.04715070856,557,,Velaine-en-Haye,Velaine-en-Haye,54,Meurthe-et-Moselle,44,Grand Est
54558,VELAINE SOUS AMANCE,54280,VELAINE SOUS AMANCE,,48.7156089379,6.32528004772,558,,Velaine-sous-Amance,Velaine-sous-Amance,54,Meurthe-et-Moselle,44,Grand Est
54559,VELLE SUR MOSELLE,54290,VELLE SUR MOSELLE,,48.5304708642,6.28555083892,559,,Velle-sur-Moselle,Velle-sur-Moselle,54,Meurthe-et-Moselle,44,Grand Est
54560,VENEY,54540,VENEY,,48.4607558773,6.8136260434,560,,Veney,Veney,54,Meurthe-et-Moselle,44,Grand Est
54561,VENNEZEY,54830,VENNEZEY,,48.4418803145,6.46147065137,561,,Vennezey,Vennezey,54,Meurthe-et-Moselle,44,Grand Est
54562,VERDENAL,54450,VERDENAL,,48.5875978822,6.80463240253,562,,Verdenal,Verdenal,54,Meurthe-et-Moselle,44,Grand Est
54563,VEZELISE,54330,VEZELISE,,48.4830480647,6.09399935525,563,,Vézelise,Vézelise,54,Meurthe-et-Moselle,44,Grand Est
54564,VIEVILLE EN HAYE,54470,VIEVILLE EN HAYE,,48.9392920708,5.91849230434,564,,Viéville-en-Haye,Viéville-en-Haye,54,Meurthe-et-Moselle,44,Grand Est
54565,VIGNEULLES,54360,VIGNEULLES,,48.56937975,6.34432277004,565,,Vigneulles,Vigneulles,54,Meurthe-et-Moselle,44,Grand Est
54566,VILCEY SUR TREY,54700,VILCEY SUR TREY,,48.9396903192,5.95866589461,566,,Vilcey-sur-Trey,Vilcey-sur-Trey,54,Meurthe-et-Moselle,44,Grand Est
54567,VILLACOURT,54290,VILLACOURT,,48.4398337287,6.3364959449,567,,Villacourt,Villacourt,54,Meurthe-et-Moselle,44,Grand Est
54568,VILLE AU MONTOIS,54620,VILLE AU MONTOIS,,49.417435049,5.80118957601,568,,Ville-au-Montois,Ville-au-Montois,54,Meurthe-et-Moselle,44,Grand Est
54569,VILLE AU VAL,54380,VILLE AU VAL,,48.8410567772,6.13005453194,569,,Ville-au-Val,Ville-au-Val,54,Meurthe-et-Moselle,44,Grand Est
54570,VILLECEY SUR MAD,54890,VILLECEY SUR MAD,,48.9935348155,5.9462111664,570,,Villecey-sur-Mad,Villecey-sur-Mad,54,Meurthe-et-Moselle,44,Grand Est
54571,VILLE EN VERMOIS,54210,VILLE EN VERMOIS,,48.6194878128,6.24428854524,571,,Ville-en-Vermois,Ville-en-Vermois,54,Meurthe-et-Moselle,44,Grand Est
54572,VILLE HOUDLEMONT,54730,VILLE HOUDLEMONT,,49.5391091104,5.65720411208,572,,Ville-Houdlémont,Ville-Houdlémont,54,Meurthe-et-Moselle,44,Grand Est
54573,VILLERS EN HAYE,54380,VILLERS EN HAYE,,48.8203320027,6.00699057007,573,,Villers-en-Haye,Villers-en-Haye,54,Meurthe-et-Moselle,44,Grand Est
54574,VILLERS LA CHEVRE,54870,VILLERS LA CHEVRE,,49.5055978223,5.68894758816,574,,Villers-la-Chèvre,Villers-la-Chèvre,54,Meurthe-et-Moselle,44,Grand Est
54575,VILLERS LA MONTAGNE,54920,VILLERS LA MONTAGNE,,49.4699530186,5.83188690951,575,,Villers-la-Montagne,Villers-la-Montagne,54,Meurthe-et-Moselle,44,Grand Est
54576,VILLERS LE ROND,54260,VILLERS LE ROND,,49.4690003224,5.48194955327,576,,Villers-le-Rond,Villers-le-Rond,54,Meurthe-et-Moselle,44,Grand Est
54577,VILLERS LES MOIVRONS,54760,VILLERS LES MOIVRONS,,48.8144465735,6.25119600136,577,,Villers-lès-Moivrons,Villers-lès-Moivrons,54,Meurthe-et-Moselle,44,Grand Est
54578,VILLERS LES NANCY,54600,VILLERS LES NANCY,,48.6616923324,6.1287873364,578,,Villers-lès-Nancy,Villers-lès-Nancy,54,Meurthe-et-Moselle,44,Grand Est
54579,VILLERS SOUS PRENY,54700,VILLERS SOUS PRENY,,48.9430575567,5.99502891051,579,,Villers-sous-Prény,Villers-sous-Prény,54,Meurthe-et-Moselle,44,Grand Est
54580,VILLERUPT,54190,VILLERUPT,,49.4647155933,5.92643741054,580,,Villerupt,Villerupt,54,Meurthe-et-Moselle,44,Grand Est
54580,VILLERUPT,54190,VILLERUPT,CANTEBONNE,49.4647155933,5.92643741054,580,,Villerupt,Villerupt,54,Meurthe-et-Moselle,44,Grand Est
54581,VILLE SUR YRON,54800,VILLE SUR YRON,,49.1209779475,5.87272709272,581,,Ville-sur-Yron,Ville-sur-Yron,54,Meurthe-et-Moselle,44,Grand Est
54582,VILLETTE,54260,VILLETTE,,49.478632384,5.55376018116,582,,Villette,Villette,54,Meurthe-et-Moselle,44,Grand Est
54583,VILLEY LE SEC,54840,VILLEY LE SEC,,48.6576126839,5.97596975592,583,,Villey-le-Sec,Villey-le-Sec,54,Meurthe-et-Moselle,44,Grand Est
54584,VILLEY ST ETIENNE,54200,VILLEY ST ETIENNE,,48.7281187821,5.96351375096,584,,Villey-Saint-Étienne,Villey-Saint-Étienne,54,Meurthe-et-Moselle,44,Grand Est
54585,VIRECOURT,54290,VIRECOURT,,48.4551698224,6.31832028976,585,,Virecourt,Virecourt,54,Meurthe-et-Moselle,44,Grand Est
54586,VITERNE,54123,VITERNE,,48.5872345547,6.01297760561,586,,Viterne,Viterne,54,Meurthe-et-Moselle,44,Grand Est
54587,VITREY,54330,VITREY,,48.4936169662,6.04249866428,587,,Vitrey,Vitrey,54,Meurthe-et-Moselle,44,Grand Est
54588,VITRIMONT,54300,VITRIMONT,,48.5905577157,6.44238362199,588,,Vitrimont,Vitrimont,54,Meurthe-et-Moselle,44,Grand Est
54589,VITTONVILLE,54700,VITTONVILLE,,48.9707772906,6.05981349899,589,,Vittonville,Vittonville,54,Meurthe-et-Moselle,44,Grand Est
54590,VIVIERS SUR CHIERS,54260,VIVIERS SUR CHIERS,,49.465789726,5.63118044912,590,,Viviers-sur-Chiers,Viviers-sur-Chiers,54,Meurthe-et-Moselle,44,Grand Est
54590,VIVIERS SUR CHIERS,54260,VIVIERS SUR CHIERS,BRAUMONT,49.465789726,5.63118044912,590,,Viviers-sur-Chiers,Viviers-sur-Chiers,54,Meurthe-et-Moselle,44,Grand Est
54590,VIVIERS SUR CHIERS,54260,VIVIERS SUR CHIERS,REVEMONT,49.465789726,5.63118044912,590,,Viviers-sur-Chiers,Viviers-sur-Chiers,54,Meurthe-et-Moselle,44,Grand Est
54591,VOINEMONT,54134,VOINEMONT,,48.5170735039,6.17416267478,591,,Voinémont,Voinémont,54,Meurthe-et-Moselle,44,Grand Est
54592,VRONCOURT,54330,VRONCOURT,,48.4591497683,6.07725776885,592,,Vroncourt,Vroncourt,54,Meurthe-et-Moselle,44,Grand Est
54593,WAVILLE,54890,WAVILLE,,49.012026579,5.93620450432,593,,Waville,Waville,54,Meurthe-et-Moselle,44,Grand Est
54594,XAMMES,54470,XAMMES,,48.978144801,5.84898390072,594,,Xammes,Xammes,54,Meurthe-et-Moselle,44,Grand Est
54595,XERMAMENIL,54300,XERMAMENIL,,48.5390973507,6.47693512099,595,,Xermaménil,Xermaménil,54,Meurthe-et-Moselle,44,Grand Est
54596,XEUILLEY,54990,XEUILLEY,,48.5619591921,6.09070968141,596,,Xeuilley,Xeuilley,54,Meurthe-et-Moselle,44,Grand Est
54597,XIROCOURT,54740,XIROCOURT,,48.4327331153,6.17625721621,597,,Xirocourt,Xirocourt,54,Meurthe-et-Moselle,44,Grand Est
54598,XIVRY CIRCOURT,54490,XIVRY CIRCOURT,,49.3568414875,5.76520028273,598,,Xivry-Circourt,Xivry-Circourt,54,Meurthe-et-Moselle,44,Grand Est
54599,XONVILLE,54800,XONVILLE,,49.0569615023,5.85606886475,599,,Xonville,Xonville,54,Meurthe-et-Moselle,44,Grand Est
54600,XOUSSE,54370,XOUSSE,,48.653274183,6.70808860029,600,,Xousse,Xousse,54,Meurthe-et-Moselle,44,Grand Est
54601,XURES,54370,XURES,,48.6903081814,6.65734195369,601,,Xures,Xures,54,Meurthe-et-Moselle,44,Grand Est
54602,HAN DEVANT PIERREPONT,54620,HAN DEVANT PIERREPONT,,49.3965119718,5.71113429533,602,,Han-devant-Pierrepont,Han-devant-Pierrepont,54,Meurthe-et-Moselle,44,Grand Est
55001,ABAINVILLE,55130,ABAINVILLE,,48.5326982449,5.51524727317,1,,Abainville,Abainville,55,Meuse,44,Grand Est
55002,ABAUCOURT HAUTECOURT,55400,ABAUCOURT HAUTECOURT,,49.1969606553,5.54868808043,2,,Abaucourt-Hautecourt,Abaucourt-Hautecourt,55,Meuse,44,Grand Est
55002,ABAUCOURT HAUTECOURT,55400,ABAUCOURT HAUTECOURT,HAUTECOURT LES BROVILLE,49.1969606553,5.54868808043,2,,Abaucourt-Hautecourt,Abaucourt-Hautecourt,55,Meuse,44,Grand Est
55004,AINCREVILLE,55110,AINCREVILLE,,49.3697469375,5.11617164649,4,,Aincreville,Aincreville,55,Meuse,44,Grand Est
55005,AMANTY,55130,AMANTY,,48.5151526576,5.60410565546,5,,Amanty,Amanty,55,Meuse,44,Grand Est
55007,AMBLY SUR MEUSE,55300,AMBLY SUR MEUSE,,49.0225781961,5.45226054579,7,,Ambly-sur-Meuse,Ambly-sur-Meuse,55,Meuse,44,Grand Est
55008,AMEL SUR L ETANG,55230,AMEL SUR L ETANG,,49.2572264224,5.64725124448,8,,Amel-sur-l'Étang,Amel-sur-l'Étang,55,Meuse,44,Grand Est
55009,ANCEMONT,55320,ANCEMONT,,49.0649831287,5.38366026137,9,,Ancemont,Ancemont,55,Meuse,44,Grand Est
55010,ANCERVILLE,55170,ANCERVILLE,,48.6399125992,5.02373888302,10,,Ancerville,Ancerville,55,Meuse,44,Grand Est
55011,ANDERNAY,55800,ANDERNAY,,48.783786876,4.95243588603,11,,Andernay,Andernay,55,Meuse,44,Grand Est
55012,APREMONT LA FORET,55300,APREMONT LA FORET,,48.8438751454,5.62186076093,12,,Apremont-la-Forêt,Apremont-la-Forêt,55,Meuse,44,Grand Est
55012,APREMONT LA FORET,55300,APREMONT LA FORET,LIOUVILLE,48.8438751454,5.62186076093,12,,Apremont-la-Forêt,Apremont-la-Forêt,55,Meuse,44,Grand Est
55012,APREMONT LA FORET,55300,APREMONT LA FORET,MARBOTTE,48.8438751454,5.62186076093,12,,Apremont-la-Forêt,Apremont-la-Forêt,55,Meuse,44,Grand Est
55012,APREMONT LA FORET,55300,APREMONT LA FORET,ST AGNANT SOUS LES COTES,48.8438751454,5.62186076093,12,,Apremont-la-Forêt,Apremont-la-Forêt,55,Meuse,44,Grand Est
55013,ARRANCY SUR CRUSNE,55230,ARRANCY SUR CRUSNE,,49.4118279021,5.65095584183,13,,Arrancy-sur-Crusne,Arrancy-sur-Crusne,55,Meuse,44,Grand Est
55014,AUBREVILLE,55120,AUBREVILLE,,49.1557767788,5.09477198919,14,,Aubréville,Aubréville,55,Meuse,44,Grand Est
55015,AULNOIS EN PERTHOIS,55170,AULNOIS EN PERTHOIS,,48.6347700844,5.12637328459,15,,Aulnois-en-Perthois,Aulnois-en-Perthois,55,Meuse,44,Grand Est
55017,AUTRECOURT SUR AIRE,55120,AUTRECOURT SUR AIRE,,49.031056488,5.13983417646,17,,Autrécourt-sur-Aire,Autrécourt-sur-Aire,55,Meuse,44,Grand Est
55018,AUTREVILLE ST LAMBERT,55700,AUTREVILLE ST LAMBERT,,49.5627667761,5.13433361931,18,,Autréville-Saint-Lambert,Autréville-Saint-Lambert,55,Meuse,44,Grand Est
55021,AVILLERS STE CROIX,55210,AVILLERS STE CROIX,,49.0338833425,5.70380804793,21,,Avillers-Sainte-Croix,Avillers-Sainte-Croix,55,Meuse,44,Grand Est
55022,AVIOTH,55600,AVIOTH,,49.5663158104,5.39049784871,22,,Avioth,Avioth,55,Meuse,44,Grand Est
55023,AVOCOURT,55270,AVOCOURT,,49.2032158089,5.14229694314,23,,Avocourt,Avocourt,55,Meuse,44,Grand Est
55024,AZANNES ET SOUMAZANNES,55150,AZANNES ET SOUMAZANNES,,49.2932309678,5.46797824659,24,,Azannes-et-Soumazannes,Azannes-et-Soumazannes,55,Meuse,44,Grand Est
55025,BAALON,55700,BAALON,,49.4830137826,5.25808058848,25,,Baâlon,Baâlon,55,Meuse,44,Grand Est
55026,BADONVILLIERS GERAUVILLIERS,55130,BADONVILLIERS GERAUVILLIERS,,48.5444733383,5.5777546612,26,,Badonvilliers-Gérauvilliers,Badonvilliers-Gérauvilliers,55,Meuse,44,Grand Est
55026,BADONVILLIERS GERAUVILLIERS,55130,BADONVILLIERS GERAUVILLIERS,GERAUVILLIERS,48.5444733383,5.5777546612,26,,Badonvilliers-Gérauvilliers,Badonvilliers-Gérauvilliers,55,Meuse,44,Grand Est
55027,BANNONCOURT,55300,BANNONCOURT,,48.9532610217,5.48371239858,27,,Bannoncourt,Bannoncourt,55,Meuse,44,Grand Est
55028,BANTHEVILLE,55110,BANTHEVILLE,,49.3529299482,5.07368538821,28,,Bantheville,Bantheville,55,Meuse,44,Grand Est
55029,BAR LE DUC,55000,BAR LE DUC,,48.7642280465,5.16346492169,29,,Bar-le-Duc,Bar-le-Duc,55,Meuse,44,Grand Est
55030,BAUDIGNECOURT,55130,BAUDIGNECOURT,,48.5651974464,5.45858309464,30,,Baudignécourt,Baudignécourt,55,Meuse,44,Grand Est
55031,BAUDONVILLIERS,55170,BAUDONVILLIERS,,48.6886339013,5.00566539287,31,,Baudonvilliers,Baudonvilliers,55,Meuse,44,Grand Est
55032,BAUDREMONT,55260,BAUDREMONT,,48.8371703603,5.39335538286,32,,Baudrémont,Baudrémont,55,Meuse,44,Grand Est
55033,BAULNY,55270,BAULNY,,49.2660859501,5.024077499,33,,Baulny,Baulny,55,Meuse,44,Grand Est
55034,BAZEILLES SUR OTHAIN,55600,BAZEILLES SUR OTHAIN,,49.5004142337,5.4263378414,34,,Bazeilles-sur-Othain,Bazeilles-sur-Othain,55,Meuse,44,Grand Est
55035,BAZINCOURT SUR SAULX,55170,BAZINCOURT SUR SAULX,,48.687294106,5.14014455856,35,,Bazincourt-sur-Saulx,Bazincourt-sur-Saulx,55,Meuse,44,Grand Est
55036,BEAUCLAIR,55700,BEAUCLAIR,,49.451925219,5.11758186646,36,,Beauclair,Beauclair,55,Meuse,44,Grand Est
55037,BEAUFORT EN ARGONNE,55700,BEAUFORT EN ARGONNE,,49.4796313426,5.10765410387,37,,Beaufort-en-Argonne,Beaufort-en-Argonne,55,Meuse,44,Grand Est
55038,BEAULIEU EN ARGONNE,55250,BEAULIEU EN ARGONNE,,49.0432133518,5.0398062849,38,,Beaulieu-en-Argonne,Beaulieu-en-Argonne,55,Meuse,44,Grand Est
55039,BEAUMONT EN VERDUNOIS,55100,BEAUMONT EN VERDUNOIS,,49.262130283,5.40982097485,39,,Beaumont-en-Verdunois,Beaumont-en-Verdunois,55,Meuse,44,Grand Est
55040,BEAUSITE,55250,BEAUSITE,,48.9672383709,5.21266788679,40,,Beausite,Beausite,55,Meuse,44,Grand Est
55040,BEAUSITE,55250,BEAUSITE,AMBLAINCOURT,48.9672383709,5.21266788679,40,,Beausite,Beausite,55,Meuse,44,Grand Est
55040,BEAUSITE,55250,BEAUSITE,DEUXNOUDS DEVANT BEAUZEE,48.9672383709,5.21266788679,40,,Beausite,Beausite,55,Meuse,44,Grand Est
55040,BEAUSITE,55250,BEAUSITE,SERAUCOURT,48.9672383709,5.21266788679,40,,Beausite,Beausite,55,Meuse,44,Grand Est
55041,BEHONNE,55000,BEHONNE,,48.7984377932,5.17542175052,41,,Behonne,Behonne,55,Meuse,44,Grand Est
55042,BELLERAY,55100,BELLERAY,,49.1313430455,5.38090978507,42,,Belleray,Belleray,55,Meuse,44,Grand Est
55043,BELLEVILLE SUR MEUSE,55430,BELLEVILLE SUR MEUSE,,49.179717344,5.39632263211,43,,Belleville-sur-Meuse,Belleville-sur-Meuse,55,Meuse,44,Grand Est
55044,BELRAIN,55260,BELRAIN,,48.8638222263,5.30723615462,44,,Belrain,Belrain,55,Meuse,44,Grand Est
55045,BELRUPT EN VERDUNOIS,55100,BELRUPT EN VERDUNOIS,,49.1477821746,5.45052020242,45,,Belrupt-en-Verdunois,Belrupt-en-Verdunois,55,Meuse,44,Grand Est
55046,BENEY EN WOEVRE,55210,BENEY EN WOEVRE,,48.9616218528,5.80703063987,46,,Beney-en-Woëvre,Beney-en-Woëvre,55,Meuse,44,Grand Est
55047,BETHELAINVILLE,55100,BETHELAINVILLE,,49.1684519662,5.23346533727,47,,Béthelainville,Béthelainville,55,Meuse,44,Grand Est
55048,BETHINCOURT,55270,BETHINCOURT,,49.2503994373,5.22447207758,48,,Béthincourt,Béthincourt,55,Meuse,44,Grand Est
55049,BEUREY SUR SAULX,55000,BEUREY SUR SAULX,,48.7566689617,5.02891767706,49,,Beurey-sur-Saulx,Beurey-sur-Saulx,55,Meuse,44,Grand Est
55050,BEZONVAUX,55100,BEZONVAUX,,49.2314503054,5.47231735633,50,,Bezonvaux,Bezonvaux,55,Meuse,44,Grand Est
55051,BIENCOURT SUR ORGE,55290,BIENCOURT SUR ORGE,,48.5699197095,5.34636472127,51,,Biencourt-sur-Orge,Biencourt-sur-Orge,55,Meuse,44,Grand Est
55053,BILLY SOUS MANGIENNES,55230,BILLY SOUS MANGIENNES,,49.3230881619,5.56172937909,53,,Billy-sous-Mangiennes,Billy-sous-Mangiennes,55,Meuse,44,Grand Est
55054,BISLEE,55300,BISLEE,,48.8731963735,5.51011218092,54,,Bislée,Bislée,55,Meuse,44,Grand Est
55055,BLANZEE,55400,BLANZEE,,49.1603955281,5.53647182641,55,,Blanzée,Blanzée,55,Meuse,44,Grand Est
55057,BOINVILLE EN WOEVRE,55400,BOINVILLE EN WOEVRE,,49.1885895553,5.67783902142,57,,Boinville-en-Woëvre,Boinville-en-Woëvre,55,Meuse,44,Grand Est
55058,BONCOURT SUR MEUSE,55200,BONCOURT SUR MEUSE,,48.8078856377,5.58513925167,58,,Boncourt-sur-Meuse,Boncourt-sur-Meuse,55,Meuse,44,Grand Est
55059,BONNET,55130,BONNET,,48.5253805044,5.42592334072,59,,Bonnet,Bonnet,55,Meuse,44,Grand Est
55060,BONZEE,55160,BONZEE,,49.0904854762,5.56470845413,60,,Bonzée,Bonzée,55,Meuse,44,Grand Est
55060,BONZEE,55160,BONZEE,MESNIL SOUS LES COTES,49.0904854762,5.56470845413,60,,Bonzée,Bonzée,55,Meuse,44,Grand Est
55060,BONZEE,55160,BONZEE,MONT VILLERS,49.0904854762,5.56470845413,60,,Bonzée,Bonzée,55,Meuse,44,Grand Est
55061,LE BOUCHON SUR SAULX,55500,LE BOUCHON SUR SAULX,,48.6090454105,5.22782104309,61,Le,Bouchon-sur-Saulx,Le Bouchon-sur-Saulx,55,Meuse,44,Grand Est
55062,BOUCONVILLE SUR MADT,55300,BOUCONVILLE SUR MADT,,48.8443958398,5.70456773671,62,,Bouconville-sur-Madt,Bouconville-sur-Madt,55,Meuse,44,Grand Est
55063,BOULIGNY,55240,BOULIGNY,,49.2916071166,5.74543375394,63,,Bouligny,Bouligny,55,Meuse,44,Grand Est
55064,BOUQUEMONT,55300,BOUQUEMONT,,48.9814089324,5.43303376805,64,,Bouquemont,Bouquemont,55,Meuse,44,Grand Est
55065,BOUREUILLES,55270,BOUREUILLES,,49.1963115003,5.02208212432,65,,Boureuilles,Boureuilles,55,Meuse,44,Grand Est
55066,BOVEE SUR BARBOURE,55190,BOVEE SUR BARBOURE,,48.6372168576,5.51006564419,66,,Bovée-sur-Barboure,Bovée-sur-Barboure,55,Meuse,44,Grand Est
55067,BOVIOLLES,55500,BOVIOLLES,,48.6452890077,5.41584931677,67,,Boviolles,Boviolles,55,Meuse,44,Grand Est
55068,BRABANT EN ARGONNE,55120,BRABANT EN ARGONNE,,49.1207632255,5.14345539293,68,,Brabant-en-Argonne,Brabant-en-Argonne,55,Meuse,44,Grand Est
55069,BRABANT LE ROI,55800,BRABANT LE ROI,,48.8537761275,4.98106135604,69,,Brabant-le-Roi,Brabant-le-Roi,55,Meuse,44,Grand Est
55070,BRABANT SUR MEUSE,55100,BRABANT SUR MEUSE,,49.2783588274,5.32831788043,70,,Brabant-sur-Meuse,Brabant-sur-Meuse,55,Meuse,44,Grand Est
55071,BRANDEVILLE,55150,BRANDEVILLE,,49.3922832005,5.30458987886,71,,Brandeville,Brandeville,55,Meuse,44,Grand Est
55072,BRAQUIS,55400,BRAQUIS,,49.1556838925,5.62867021892,72,,Braquis,Braquis,55,Meuse,44,Grand Est
55073,BRAS SUR MEUSE,55100,BRAS SUR MEUSE,,49.2078486836,5.38950541121,73,,Bras-sur-Meuse,Bras-sur-Meuse,55,Meuse,44,Grand Est
55075,BRAUVILLIERS,55170,BRAUVILLIERS,,48.5765120738,5.15370623292,75,,Brauvilliers,Brauvilliers,55,Meuse,44,Grand Est
55076,BREHEVILLE,55150,BREHEVILLE,,49.3843029047,5.33372175915,76,,Bréhéville,Bréhéville,55,Meuse,44,Grand Est
55077,BREUX,55600,BREUX,,49.5917827257,5.39399299667,77,,Breux,Breux,55,Meuse,44,Grand Est
55078,BRIEULLES SUR MEUSE,55110,BRIEULLES SUR MEUSE,,49.3273847506,5.16531418341,78,,Brieulles-sur-Meuse,Brieulles-sur-Meuse,55,Meuse,44,Grand Est
55079,BRILLON EN BARROIS,55000,BRILLON EN BARROIS,,48.7153593718,5.1083480967,79,,Brillon-en-Barrois,Brillon-en-Barrois,55,Meuse,44,Grand Est
55080,BRIXEY AUX CHANOINES,55140,BRIXEY AUX CHANOINES,,48.4730081857,5.71605178841,80,,Brixey-aux-Chanoines,Brixey-aux-Chanoines,55,Meuse,44,Grand Est
55081,BRIZEAUX,55250,BRIZEAUX,,49.0062286296,5.05620625699,81,,Brizeaux,Brizeaux,55,Meuse,44,Grand Est
55082,BROCOURT EN ARGONNE,55120,BROCOURT EN ARGONNE,,49.1128653147,5.17130390685,82,,Brocourt-en-Argonne,Brocourt-en-Argonne,55,Meuse,44,Grand Est
55083,BROUENNES,55700,BROUENNES,,49.5214266627,5.25429244028,83,,Brouennes,Brouennes,55,Meuse,44,Grand Est
55084,BROUSSEY EN BLOIS,55190,BROUSSEY EN BLOIS,,48.6345506518,5.55128932739,84,,Broussey-en-Blois,Broussey-en-Blois,55,Meuse,44,Grand Est
55085,BROUSSEY RAULECOURT,55200,BROUSSEY RAULECOURT,,48.81452443,5.71880607657,85,,Broussey-Raulecourt,Broussey-Raulecourt,55,Meuse,44,Grand Est
55085,BROUSSEY RAULECOURT,55200,BROUSSEY RAULECOURT,RAULECOURT,48.81452443,5.71880607657,85,,Broussey-Raulecourt,Broussey-Raulecourt,55,Meuse,44,Grand Est
55087,BURE,55290,BURE,,48.5093297187,5.34677594949,87,,Bure,Bure,55,Meuse,44,Grand Est
55088,BUREY EN VAUX,55140,BUREY EN VAUX,,48.5587875875,5.65225335625,88,,Burey-en-Vaux,Burey-en-Vaux,55,Meuse,44,Grand Est
55089,BUREY LA COTE,55140,BUREY LA COTE,,48.5001500482,5.68520575039,89,,Burey-la-Côte,Burey-la-Côte,55,Meuse,44,Grand Est
55093,BUXIERES SOUS LES COTES,55300,BUXIERES SOUS LES COTES,,48.9063587971,5.6783526742,93,,Buxières-sous-les-Côtes,Buxières-sous-les-Côtes,55,Meuse,44,Grand Est
55093,BUXIERES SOUS LES COTES,55300,BUXIERES SOUS LES COTES,BUXERULLES,48.9063587971,5.6783526742,93,,Buxières-sous-les-Côtes,Buxières-sous-les-Côtes,55,Meuse,44,Grand Est
55093,BUXIERES SOUS LES COTES,55300,BUXIERES SOUS LES COTES,WOINVILLE,48.9063587971,5.6783526742,93,,Buxières-sous-les-Côtes,Buxières-sous-les-Côtes,55,Meuse,44,Grand Est
55094,BUZY DARMONT,55400,BUZY DARMONT,,49.1747296825,5.70639284211,94,,Buzy-Darmont,Buzy-Darmont,55,Meuse,44,Grand Est
55094,BUZY DARMONT,55400,BUZY DARMONT,DARMONT,49.1747296825,5.70639284211,94,,Buzy-Darmont,Buzy-Darmont,55,Meuse,44,Grand Est
55095,CESSE,55700,CESSE,,49.5091057988,5.14445527647,95,,Cesse,Cesse,55,Meuse,44,Grand Est
55096,CHAILLON,55210,CHAILLON,,48.949711014,5.64307884217,96,,Chaillon,Chaillon,55,Meuse,44,Grand Est
55097,CHALAINES,55140,CHALAINES,,48.5935730965,5.69702247068,97,,Chalaines,Chalaines,55,Meuse,44,Grand Est
55099,CHAMPNEUVILLE,55100,CHAMPNEUVILLE,,49.2365297669,5.32952814286,99,,Champneuville,Champneuville,55,Meuse,44,Grand Est
55100,CHAMPOUGNY,55140,CHAMPOUGNY,,48.5461096496,5.70282238531,100,,Champougny,Champougny,55,Meuse,44,Grand Est
55101,CHARDOGNE,55000,CHARDOGNE,,48.827232312,5.13068088608,101,,Chardogne,Chardogne,55,Meuse,44,Grand Est
55102,CHARNY SUR MEUSE,55100,CHARNY SUR MEUSE,,49.203830142,5.3418897321,102,,Charny-sur-Meuse,Charny-sur-Meuse,55,Meuse,44,Grand Est
55103,CHARPENTRY,55270,CHARPENTRY,,49.2572362947,5.04141957375,103,,Charpentry,Charpentry,55,Meuse,44,Grand Est
